timestamp,pid,name,cpu_percent,memory_mb
2025-09-09 17:55:10.410463,21626,VTDecoderXPCService,0.0,4.875
2025-09-09 17:55:10.410499,21698,Electron,0.0,207.265625
2025-09-09 17:55:10.410548,21701,chrome_crashpad_handler,0.0,3.1875
2025-09-09 17:55:10.410616,21702,Code Helper (GPU),0.0,86.40625
2025-09-09 17:55:10.410653,21703,Code Helper,0.0,39.078125
2025-09-09 17:55:10.410699,21727,Code Helper,0.0,144.15625
2025-09-09 17:55:10.410739,21730,Code Helper,0.0,71.6875
2025-09-09 17:55:10.410793,21800,ThemeWidgetControlViewService,0.0,15.3125
2025-09-09 17:55:10.410827,22254,metrickitd,0.0,2.640625
2025-09-09 17:55:10.410868,22292,extensionkitservice,0.0,4.6875
2025-09-09 17:55:10.410919,22293,WallpaperVideoExtension,0.0,20.828125
2025-09-09 17:55:10.410974,22294,com.apple.audio.SandboxHelper,0.0,2.34375
2025-09-09 17:55:10.411018,22295,VTDecoderXPCService,0.0,9.265625
2025-09-09 17:55:10.411057,22302,WallpaperMacintoshExtension,0.0,12.46875
2025-09-09 17:55:10.411095,22303,MTLCompilerService,0.0,3.59375
2025-09-09 17:55:10.411134,22304,MTLCompilerService,0.0,3.1875
2025-09-09 17:55:10.411173,22378,WallpaperSequoiaExtension,0.0,11.90625
2025-09-09 17:55:10.411211,22379,MTLCompilerService,0.0,3.5625
2025-09-09 17:55:10.411249,22380,MTLCompilerService,0.0,3.1875
2025-09-09 17:55:10.411321,22388,MTLCompilerService,0.0,3.546875
2025-09-09 17:55:10.411359,22389,MTLCompilerService,0.0,3.125
2025-09-09 17:55:10.411425,22453,Family,0.0,21.53125
2025-09-09 17:55:10.411465,22461,SimRenderServer,0.0,21.078125
2025-09-09 17:55:10.411495,22462,SimMetalHost,0.0,16.5625
2025-09-09 17:55:10.411525,22463,SimMetalHost,0.0,17.984375
2025-09-09 17:55:10.411555,22464,SimMetalHost,0.0,21.265625
2025-09-09 17:55:10.411588,22465,SimMetalHost,0.0,17.9375
2025-09-09 17:55:10.411618,22466,launchd_sim,0.0,18.28125
2025-09-09 17:55:10.411648,22468,logd,0.0,30.578125
2025-09-09 17:55:10.411678,22469,Carousel,0.0,144.109375
2025-09-09 17:55:10.411712,22470,UserEventAgent,0.0,30.46875
2025-09-09 17:55:10.411766,22471,assistantd,0.0,108.34375
2025-09-09 17:55:10.411795,22472,runningboardd,0.0,40.4375
2025-09-09 17:55:10.411826,22474,coreauthd,0.0,29.609375
2025-09-09 17:55:10.411856,22475,replicatord,0.0,35.265625
2025-09-09 17:55:10.411886,22476,accountsd,0.0,37.390625
2025-09-09 17:55:10.411915,22477,mediaremoted,0.0,55.046875
2025-09-09 17:55:10.411944,22478,routined,0.0,82.34375
2025-09-09 17:55:10.411974,22479,axassetsd,0.0,51.71875
2025-09-09 17:55:10.412004,22480,healthd,0.0,86.40625
2025-09-09 17:55:10.412033,22481,ids_simd,0.0,23.40625
2025-09-09 17:55:10.412066,22482,biomed,0.0,60.21875
2025-09-09 17:55:10.412109,22483,addressbooksyncd,0.0,38.765625
2025-09-09 17:55:10.412147,22484,familynotificationd,0.0,42.125
2025-09-09 17:55:10.412177,22485,mobiletimerd,0.0,46.125
2025-09-09 17:55:10.412215,22486,identityservicesd,0.0,57.71875
2025-09-09 17:55:10.412248,22487,nanopassd,0.0,51.203125
2025-09-09 17:55:10.412278,22488,syslogd,0.0,11.109375
2025-09-09 17:55:10.412307,22489,wcd,0.0,43.140625
2025-09-09 17:55:10.412337,22490,askpermissiond,0.0,43.921875
2025-09-09 17:55:10.412366,22491,backboardd,0.0,64.65625
2025-09-09 17:55:10.412405,22492,nanomediaremoted,0.0,40.25
2025-09-09 17:55:10.412434,22493,sharingd,0.0,71.828125
2025-09-09 17:55:10.412474,22494,ManagedSettingsAgent,0.0,22.984375
2025-09-09 17:55:10.412506,22495,locationd,0.0,83.265625
2025-09-09 17:55:10.412546,22496,containermanagerd,0.0,24.78125
2025-09-09 17:55:10.412577,22497,nanoprefsyncd,0.0,33.234375
2025-09-09 17:55:10.412606,22498,nanotimekitd,0.0,85.703125
2025-09-09 17:55:10.412636,22499,sleepd,0.0,46.203125
2025-09-09 17:55:10.412665,22500,distnoted,0.0,20.546875
2025-09-09 17:55:10.412694,22501,passd,0.0,79.46875
2025-09-09 17:55:10.412734,22502,CoreSimulatorBridge,0.0,62.65625
2025-09-09 17:55:10.412764,22503,navd,0.0,72.15625
2025-09-09 17:55:10.412793,22504,remindd,0.0,87.984375
2025-09-09 17:55:10.412823,22505,eventkitsyncd,0.0,40.671875
2025-09-09 17:55:10.412852,22506,rapportd,0.0,59.015625
2025-09-09 17:55:10.412883,22507,amsaccountsd,0.0,53.703125
2025-09-09 17:55:10.412912,22508,notifyd,0.0,12.78125
2025-09-09 17:55:10.412942,22509,configd_sim,0.0,22.234375
2025-09-09 17:55:10.412971,22510,gizmoappd,0.0,47.0
2025-09-09 17:55:10.413000,22511,aslmanager,0.0,11.015625
2025-09-09 17:55:10.413030,22512,diagnosticd,0.0,26.53125
2025-09-09 17:55:10.413060,22513,cfprefsd,0.0,21.265625
2025-09-09 17:55:10.413089,22514,nanoregistryd,0.0,51.15625
2025-09-09 17:55:10.413118,22515,nsurlsessiond,0.0,57.3125
2025-09-09 17:55:10.413147,22516,lsd,0.0,37.75
2025-09-09 17:55:10.413178,22517,apsd,0.0,52.359375
2025-09-09 17:55:10.413207,22518,securityd,0.0,50.953125
2025-09-09 17:55:10.413248,22519,usernotificationsd,0.0,51.328125
2025-09-09 17:55:10.413278,22521,chronod,0.0,78.203125
2025-09-09 17:55:10.413309,22522,syncdefaultsd,0.0,44.84375
2025-09-09 17:55:10.413338,22523,tccd,0.0,36.578125
2025-09-09 17:55:10.413367,22524,pkd,0.0,35.0625
2025-09-09 17:55:10.413397,22525,dmd,0.0,50.640625
2025-09-09 17:55:10.413426,22526,donotdisturbd,0.0,54.921875
2025-09-09 17:55:10.413456,22527,callservicesd,0.0,75.921875
2025-09-09 17:55:10.413485,22528,triald,0.0,59.28125
2025-09-09 17:55:10.413514,22529,profiled,0.0,50.890625
2025-09-09 17:55:10.413546,22530,servicetowerd,0.0,48.1875
2025-09-09 17:55:10.413575,22531,cdpd,0.0,36.0
2025-09-09 17:55:10.413605,22532,cloudd,0.0,50.828125
2025-09-09 17:55:10.413635,22533,systemstatusd,0.0,37.640625
2025-09-09 17:55:10.413664,22534,familycircled,0.0,57.09375
2025-09-09 17:55:10.413693,22535,StatusKitAgent,0.0,41.671875
2025-09-09 17:55:10.413731,22536,installcoordinationd,0.0,35.0625
2025-09-09 17:55:10.413761,22537,useractivityd,0.0,50.203125
2025-09-09 17:55:10.413790,22539,mobileassetd,0.0,53.890625
2025-09-09 17:55:10.413820,22540,geod,0.0,50.203125
2025-09-09 17:55:10.413850,22541,eligibilityd,0.0,36.140625
2025-09-09 17:55:10.413880,22542,trustd,0.0,34.140625
2025-09-09 17:55:10.413910,22543,contactsd,0.0,40.9375
2025-09-09 17:55:10.413939,22544,swcd,0.0,32.265625
2025-09-09 17:55:10.413976,22545,iconservicesagent,0.0,36.1875
2025-09-09 17:55:10.414007,22546,installd,0.0,31.859375
2025-09-09 17:55:10.414037,22547,financed,0.0,51.703125
2025-09-09 17:55:10.414075,22551,fitnesscoachingd,0.0,72.4375
2025-09-09 17:55:10.414105,22552,nanobackupd,0.0,36.609375
2025-09-09 17:55:10.414134,22553,deleted_helper,0.0,19.328125
2025-09-09 17:55:10.414193,22555,diagnosticextensionsd,0.0,33.234375
2025-09-09 17:55:10.414223,22556,followupd,0.0,29.171875
2025-09-09 17:55:10.414256,22557,siriinferenced,0.0,69.8125
2025-09-09 17:55:10.414294,22558,UsageTrackingAgent,0.0,43.03125
2025-09-09 17:55:10.414332,22559,localizationswitcherd,0.0,26.59375
2025-09-09 17:55:10.414370,22560,liveactivitiesd,0.0,46.328125
2025-09-09 17:55:10.414400,22561,ClockFace,0.0,139.625
2025-09-09 17:55:10.414430,22562,calaccessd,0.0,73.65625
2025-09-09 17:55:10.414462,22563,corespeechd,0.0,64.390625
2025-09-09 17:55:10.414500,22564,ScreenTimeAgent,0.0,57.015625
2025-09-09 17:55:10.414538,22565,extensionkitservice,0.0,29.765625
2025-09-09 17:55:10.414576,22566,MessageComplicationsExtension,0.0,68.421875
2025-09-09 17:55:10.414616,22567,com.apple.MobileInstallationHelperService,0.0,25.65625
2025-09-09 17:55:10.414655,22568,NanoMedicationsWidgetExtension,0.0,62.28125
2025-09-09 17:55:10.414685,22570,assetsd,0.0,58.296875
2025-09-09 17:55:10.414723,22571,BundleComplicationMigrationService,0.0,55.140625
2025-09-09 17:55:10.414753,22572,linkd,0.0,55.453125
2025-09-09 17:55:10.414782,22573,biomesyncd,0.0,36.859375
2025-09-09 17:55:10.414813,22574,siriknowledged,0.0,64.015625
2025-09-09 17:55:10.414842,22575,parsecd,0.0,49.484375
2025-09-09 17:55:10.414871,22576,itunescloudd,0.0,45.84375
2025-09-09 17:55:10.414909,22577,assistant_service,0.0,76.46875
2025-09-09 17:55:10.414947,22578,generativeexperiencesd,0.0,54.140625
2025-09-09 17:55:10.414985,22579,filecoordinationd,0.0,20.296875
2025-09-09 17:55:10.415038,22580,siriactionsd,0.0,71.03125
2025-09-09 17:55:10.415067,22581,appstored,0.0,54.5625
2025-09-09 17:55:10.415098,22582,storekitd,0.0,71.34375
2025-09-09 17:55:10.415136,22583,FamilyControlsAgent,0.0,36.859375
2025-09-09 17:55:10.415166,22584,mapssyncd,0.0,50.6875
2025-09-09 17:55:10.415195,22585,suggestd,0.0,51.46875
2025-09-09 17:55:10.415233,22586,SetStoreUpdateService,0.0,30.484375
2025-09-09 17:55:10.415263,22587,sirittsd,0.0,44.40625
2025-09-09 17:55:10.415292,22588,akd,0.0,46.1875
2025-09-09 17:55:10.415321,22591,DTServiceHub,0.0,36.46875
2025-09-09 17:55:10.415351,22592,DTServiceHub,0.0,5.671875
2025-09-09 17:55:10.415454,22597,gamed,0.0,95.765625
2025-09-09 17:55:10.415485,22599,countryd,0.0,36.046875
2025-09-09 17:55:10.415525,22602,com.apple.SiriTTSService.TrialProxy,0.0,39.6875
2025-09-09 17:55:10.415563,22603,nanoregistrylaunchd,0.0,22.140625
2025-09-09 17:55:10.415592,22604,appconduitd,0.0,47.546875
2025-09-09 17:55:10.415633,22605,AccessibilityUIServer,0.0,53.515625
2025-09-09 17:55:10.415673,22649,MTLCompilerService,0.0,15.375
2025-09-09 17:55:10.415713,22775,remotemanagementd,0.0,38.171875
2025-09-09 17:55:10.415754,22776,SecuritySubscriber,0.0,24.296875
2025-09-09 17:55:10.415793,22777,LegacyProfilesSubscriber,0.0,26.015625
2025-09-09 17:55:10.415832,22778,PasscodeSettingsSubscriber,0.0,26.484375
2025-09-09 17:55:10.415872,22781,ManagementTestSubscriber,0.0,23.703125
2025-09-09 17:55:10.415902,22789,MauiAUSP,0.0,44.15625
2025-09-09 17:55:10.415935,22790,MacinTalkAUSP,0.0,43.8125
2025-09-09 17:55:10.415964,22791,SiriAUSP,0.0,42.515625
2025-09-09 17:55:10.416005,22798,MTLCompilerService,0.0,22.3125
2025-09-09 17:55:10.416036,23109,voicebankingd,0.0,59.15625
2025-09-09 17:55:10.416074,23111,com.apple.SiriTTSService.TrialProxy,0.0,39.9375
2025-09-09 17:55:10.416115,23112,com.apple.SiriTTSService.TrialProxy,0.0,39.9375
2025-09-09 17:55:10.416159,23327,Google Chrome Helper (Renderer),0.0,118.203125
2025-09-09 17:55:10.416201,23470,Google Chrome Helper (Renderer),0.0,404.3125
2025-09-09 17:55:10.416239,23491,VTDecoderXPCService,0.0,5.015625
2025-09-09 17:55:10.416278,23493,MTLCompilerService,0.0,15.296875
2025-09-09 17:55:10.416316,23509,AssetCacheLocatorService,0.0,35.578125
2025-09-09 17:55:10.416358,23954,Google Chrome Helper (Renderer),0.0,114.265625
2025-09-09 17:55:10.416388,23989,nanomaild,0.0,71.0625
2025-09-09 17:55:10.416421,24186,WhatsApp,0.0,257.1875
2025-09-09 17:55:10.416463,24188,WAAppKitBridgeService,0.0,7.484375
2025-09-09 17:55:10.416503,24205,com.apple.SiriTTSService.TrialProxy,0.0,6.375
2025-09-09 17:55:10.416547,24206,QuickLookUIService,0.0,32.65625
2025-09-09 17:55:10.416592,24207,colorsync.useragent,0.0,3.015625
2025-09-09 17:55:10.416638,24208,com.apple.ColorSyncXPCAgent,0.0,1.734375
2025-09-09 17:55:10.416715,24210,com.apple.ColorSyncXPCAgent,0.0,1.21875
2025-09-09 17:55:10.416755,24211,MTLCompilerService,0.0,3.5625
2025-09-09 17:55:10.416793,24212,MTLCompilerService,0.0,3.171875
2025-09-09 17:55:10.416824,24214,Preview,0.0,86.203125
2025-09-09 17:55:10.416866,24215,XprotectService,0.0,5.375
2025-09-09 17:55:10.416904,24216,PlugInLibraryService,0.0,1.765625
2025-09-09 17:55:10.416942,24217,MTLCompilerService,0.0,3.59375
2025-09-09 17:55:10.416979,24218,MTLCompilerService,0.0,3.25
2025-09-09 17:55:10.417039,24227,com.apple.appkit.xpc.openAndSavePanelService,0.0,59.53125
2025-09-09 17:55:10.417078,24228,QuickLookUIService,0.0,14.515625
2025-09-09 17:55:10.417107,24229,ptpcamerad,0.0,3.125
2025-09-09 17:55:10.417137,24230,mscamerad-xpc,0.0,3.203125
2025-09-09 17:55:10.417174,24264,VTEncoderXPCService,0.0,18.359375
2025-09-09 17:55:10.417212,24288,MessagesBlastDoorService,0.0,0.546875
2025-09-09 17:55:10.417250,24410,ThemeWidgetControlViewService,0.0,15.671875
2025-09-09 17:55:10.417319,24680,CloudTelemetryService,0.0,4.53125
2025-09-09 17:55:10.417350,24685,Messages,0.0,109.046875
2025-09-09 17:55:10.417390,24689,MessagesBlastDoorService,0.0,2.21875
2025-09-09 17:55:10.417420,24691,intents_helper,0.0,4.046875
2025-09-09 17:55:10.417461,24699,Google Chrome Helper (Renderer),0.0,361.40625
2025-09-09 17:55:10.417502,24704,Google Chrome Helper (Renderer),0.0,90.203125
2025-09-09 17:55:10.417540,24713,com.apple.appkit.xpc.openAndSavePanelService,0.0,80.5625
2025-09-09 17:55:10.417579,24714,QuickLookUIService,0.0,26.3125
2025-09-09 17:55:10.417609,24726,ShareSheetUI,0.0,47.03125
2025-09-09 17:55:10.417651,25510,Code Helper (Renderer),0.0,412.390625
2025-09-09 17:55:10.417691,25541,com.apple.appkit.xpc.openAndSavePanelService,0.0,90.0625
2025-09-09 17:55:10.417730,25542,QuickLookUIService,0.0,16.671875
2025-09-09 17:55:10.417762,25565,Code Helper,0.0,78.75
2025-09-09 17:55:10.417804,25566,Code Helper (Plugin),0.0,606.296875
2025-09-09 17:55:10.417834,25830,pet,0.0,5.59375
2025-09-09 17:55:10.417874,25833,Code Helper (Plugin),0.0,141.9375
2025-09-09 17:55:10.417914,25836,Code Helper (Plugin),0.0,898.15625
2025-09-09 17:55:10.417943,25837,zsh,0.0,2.625
2025-09-09 17:55:10.418015,27132,zsh,0.0,3.25
2025-09-09 17:55:10.418057,27537,Google Chrome Helper (Renderer),0.0,77.328125
2025-09-09 17:55:10.418096,27553,mdworker_shared,0.0,25.09375
2025-09-09 17:55:10.418139,27568,mdworker_shared,0.0,19.484375
2025-09-09 17:55:10.418181,27569,mdworker_shared,0.0,19.453125
2025-09-09 17:55:10.418211,27601,Python,0.0,78.703125
2025-09-09 17:55:20.431957,448,loginwindow,0.4,86.046875
2025-09-09 17:55:20.436536,729,distnoted,0.6,5.453125
2025-09-09 17:55:20.436571,739,cfprefsd,0.0,6.328125
2025-09-09 17:55:20.436601,741,lsd,0.1,12.734375
2025-09-09 17:55:20.436692,747,csnameddatad,0.0,3.125
2025-09-09 17:55:20.436723,749,trustd,0.5,12.078125
2025-09-09 17:55:20.436786,756,secd,0.0,21.484375
2025-09-09 17:55:20.436816,757,UserEventAgent,0.0,10.625
2025-09-09 17:55:20.436859,761,cloudd,3.3,29.546875
2025-09-09 17:55:20.436967,762,CoreServicesUIAgent,0.0,18.34375
2025-09-09 17:55:20.437044,763,universalaccessd,0.0,8.453125
2025-09-09 17:55:20.437094,765,accountsd,0.1,25.109375
2025-09-09 17:55:20.437142,766,pboard,0.0,8.890625
2025-09-09 17:55:20.437191,768,triald,0.0,10.953125
2025-09-09 17:55:20.437263,770,icloudmailagent,0.0,4.84375
2025-09-09 17:55:20.437338,771,containermanagerd,0.0,6.921875
2025-09-09 17:55:20.437409,772,identityservicesd,0.0,32.15625
2025-09-09 17:55:20.437490,775,ContextStoreAgent,0.0,20.859375
2025-09-09 17:55:20.437540,776,nsurlsessiond,2.8,19.484375
2025-09-09 17:55:20.437589,777,CommCenter,0.0,13.40625
2025-09-09 17:55:20.437637,778,rapportd,0.0,19.78125
2025-09-09 17:55:20.437688,779,usernoted,0.0,24.0625
2025-09-09 17:55:20.437735,780,routined,0.0,23.125
2025-09-09 17:55:20.437783,781,secinitd,0.0,15.4375
2025-09-09 17:55:20.437831,782,lockoutagent,0.0,5.625
2025-09-09 17:55:20.437879,783,WiFiAgent,0.0,14.234375
2025-09-09 17:55:20.437927,784,tccd,0.0,12.375
2025-09-09 17:55:20.437975,785,dmd,0.0,8.078125
2025-09-09 17:55:20.438046,786,ScreenTimeAgent,0.0,13.0
2025-09-09 17:55:20.438116,787,CoreLocationAgent,0.0,9.828125
2025-09-09 17:55:20.438185,789,UsageTrackingAgent,0.0,16.53125
2025-09-09 17:55:20.438234,791,cdpd,0.0,9.34375
2025-09-09 17:55:20.438283,792,siriknowledged,0.0,21.578125
2025-09-09 17:55:20.438331,793,homed,0.0,21.84375
2025-09-09 17:55:20.438379,794,callservicesd,0.0,30.828125
2025-09-09 17:55:20.438447,796,generativeexperiencesd,0.0,19.609375
2025-09-09 17:55:20.438497,797,corespeechd,7.9,43.640625
2025-09-09 17:55:20.438545,799,mediaanalysisd,0.0,58.484375
2025-09-09 17:55:20.438595,800,linkd,0.0,20.4375
2025-09-09 17:55:20.438644,801,syncdefaultsd,0.0,12.5
2025-09-09 17:55:20.438710,803,migrationhelper,0.0,1.390625
2025-09-09 17:55:20.438760,804,followupd,0.0,4.734375
2025-09-09 17:55:20.438833,805,networkserviceproxy,0.0,14.703125
2025-09-09 17:55:20.438883,806,BiomeAgent,0.0,15.21875
2025-09-09 17:55:20.438931,809,donotdisturbd,0.0,15.71875
2025-09-09 17:55:20.439032,812,financed,0.0,7.203125
2025-09-09 17:55:20.439080,813,siriinferenced,0.0,20.390625
2025-09-09 17:55:20.439127,814,neagent,0.0,9.71875
2025-09-09 17:55:20.439193,815,findmylocateagent,0.0,11.546875
2025-09-09 17:55:20.439261,816,usernotificationsd,0.0,18.265625
2025-09-09 17:55:20.439329,817,knowledge-agent,0.0,30.015625
2025-09-09 17:55:20.439378,818,photolibraryd,0.0,15.578125
2025-09-09 17:55:20.439424,819,replicatord,0.0,13.390625
2025-09-09 17:55:20.439472,821,familycircled,0.0,12.421875
2025-09-09 17:55:20.439518,822,coreauthd,0.0,10.109375
2025-09-09 17:55:20.439585,823,iCloudNotificationAgent,0.0,12.65625
2025-09-09 17:55:20.439632,824,sharingd,0.1,29.125
2025-09-09 17:55:20.439679,826,appleaccountd,0.0,11.671875
2025-09-09 17:55:20.439727,829,akd,0.1,16.796875
2025-09-09 17:55:20.439838,831,AppSSOAgent,0.0,10.234375
2025-09-09 17:55:20.439907,832,CategoriesService,0.0,5.78125
2025-09-09 17:55:20.439956,833,pkd,0.0,11.078125
2025-09-09 17:55:20.440008,834,ctkd,0.0,7.390625
2025-09-09 17:55:20.440076,835,ScopedBookmarkAgent,0.0,9.796875
2025-09-09 17:55:20.440257,839,ContinuityCaptureAgent,0.1,18.234375
2025-09-09 17:55:20.440328,840,sharedfilelistd,0.0,8.5
2025-09-09 17:55:20.440376,842,assistantd,0.0,38.59375
2025-09-09 17:55:20.440425,843,com.apple.sbd,0.0,7.859375
2025-09-09 17:55:20.440472,844,bird,2.1,29.375
2025-09-09 17:55:20.440521,845,siriactionsd,0.0,15.84375
2025-09-09 17:55:20.440567,846,chronod,0.0,26.796875
2025-09-09 17:55:20.440614,847,corespotlightd,0.0,38.953125
2025-09-09 17:55:20.440660,848,swcd,0.0,7.390625
2025-09-09 17:55:20.440706,849,duetexpertd,0.0,32.40625
2025-09-09 17:55:20.440772,850,amsondevicestoraged,0.0,10.21875
2025-09-09 17:55:20.440821,853,fileproviderd,3.3,31.125
2025-09-09 17:55:20.440868,854,suggestd,0.0,57.53125
2025-09-09 17:55:20.440917,855,deleted,0.0,6.078125
2025-09-09 17:55:20.440984,857,SetStoreUpdateService,0.0,6.734375
2025-09-09 17:55:20.441082,860,bluetoothuserd,0.0,8.65625
2025-09-09 17:55:20.441130,861,ReportCrash,0.0,6.640625
2025-09-09 17:55:20.441174,863,ControlCenter,0.0,64.6875
2025-09-09 17:55:20.441282,872,SiriSuggestionsBookkeepingService,0.0,14.59375
2025-09-09 17:55:20.441324,873,com.apple.geod,0.0,11.703125
2025-09-09 17:55:20.441410,877,axassetsd,0.0,11.328125
2025-09-09 17:55:20.441451,878,pbs,0.0,5.609375
2025-09-09 17:55:20.441545,880,WindowManager,0.1,23.90625
2025-09-09 17:55:20.441604,882,AudioComponentRegistrar,0.0,6.390625
2025-09-09 17:55:20.441644,883,calaccessd,0.0,19.0
2025-09-09 17:55:20.441684,884,ContextService,0.0,3.953125
2025-09-09 17:55:20.441786,888,com.apple.hiservices-xpcservice,0.0,3.71875
2025-09-09 17:55:20.441869,890,talagentd,0.0,9.796875
2025-09-09 17:55:20.441910,893,progressd,0.0,4.359375
2025-09-09 17:55:20.441972,894,ProtectedCloudKeySyncing,0.0,7.71875
2025-09-09 17:55:20.442030,895,Keychain Circle Notification,0.0,8.203125
2025-09-09 17:55:20.442075,899,transparencyd,0.0,22.796875
2025-09-09 17:55:20.442177,907,ContainerMetadataExtractor,0.0,14.34375
2025-09-09 17:55:20.442236,908,NotificationCenter,0.0,55.640625
2025-09-09 17:55:20.442277,909,StatusKitAgent,0.0,12.59375
2025-09-09 17:55:20.442372,912,imagent,0.0,22.734375
2025-09-09 17:55:20.442429,913,com.apple.FaceTime.FTConversationService,0.0,3.671875
2025-09-09 17:55:20.442470,914,useractivityd,0.0,16.609375
2025-09-09 17:55:20.442526,915,mediaremoteagent,0.0,2.984375
2025-09-09 17:55:20.442610,916,IMDPersistenceAgent,0.0,28.609375
2025-09-09 17:55:20.442651,917,mdbulkimport,0.0,17.390625
2025-09-09 17:55:20.442726,918,searchpartyuseragent,0.0,20.171875
2025-09-09 17:55:20.442769,919,amsaccountsd,0.0,19.765625
2025-09-09 17:55:20.442810,922,avconferenced,0.0,34.34375
2025-09-09 17:55:20.442850,924,amsengagementd,0.0,15.453125
2025-09-09 17:55:20.442940,927,sociallayerd,0.0,7.921875
2025-09-09 17:55:20.442981,928,cloudphotod,0.0,10.671875
2025-09-09 17:55:20.443020,929,passd,0.0,14.375
2025-09-09 17:55:20.443079,932,spotlightknowledged,0.0,12.609375
2025-09-09 17:55:20.443138,934,AssetCacheLocatorService,0.0,8.375
2025-09-09 17:55:20.443198,944,audioaccessoryd,0.0,15.40625
2025-09-09 17:55:20.443299,949,localizationswitcherd,0.0,7.8125
2025-09-09 17:55:20.443364,950,extensionkitservice,0.0,10.515625
2025-09-09 17:55:20.443424,952,CalendarWidgetExtension,0.0,4.1875
2025-09-09 17:55:20.443483,955,WorldClockWidget,0.0,13.328125
2025-09-09 17:55:20.443523,956,fontd,0.3,12.6875
2025-09-09 17:55:20.443563,957,fontworker,0.0,3.375
2025-09-09 17:55:20.443603,959,UIKitSystem,0.1,15.703125
2025-09-09 17:55:20.443666,960,iconservicesagent,0.0,17.71875
2025-09-09 17:55:20.443725,962,ViewBridgeAuxiliary,0.0,8.0625
2025-09-09 17:55:20.443811,965,WallpaperAgent,0.0,17.9375
2025-09-09 17:55:20.443928,968,MENotificationAgent,0.0,3.234375
2025-09-09 17:55:20.443989,969,BackgroundTaskManagementAgent,0.0,8.390625
2025-09-09 17:55:20.444047,972,intelligentroutingd,0.0,8.234375
2025-09-09 17:55:20.444088,977,milod,0.0,10.28125
2025-09-09 17:55:20.444193,979,FindMyWidgetItems,0.0,12.734375
2025-09-09 17:55:20.444254,985,com.apple.CloudPhotosConfiguration,0.0,8.515625
2025-09-09 17:55:20.444313,986,swtransparencyd,0.0,9.515625
2025-09-09 17:55:20.444354,988,ctkahp,0.0,4.375
2025-09-09 17:55:20.444435,994,mdworker,0.0,6.15625
2025-09-09 17:55:20.444532,995,IntentsExtension,0.0,3.421875
2025-09-09 17:55:20.444599,998,SoftwareUpdateNotificationManager,0.0,10.53125
2025-09-09 17:55:20.444642,999,dataaccessd,0.0,17.796875
2025-09-09 17:55:20.444703,1002,com.apple.Notes.WidgetExtension,0.0,4.0625
2025-09-09 17:55:20.444763,1003,CloudTelemetryService,0.2,11.25
2025-09-09 17:55:20.444802,1004,seserviced,0.0,6.171875
2025-09-09 17:55:20.444841,1005,WeatherIntents,0.0,5.921875
2025-09-09 17:55:20.444899,1006,FindMyWidgetPeople,0.0,12.734375
2025-09-09 17:55:20.444957,1007,CloudTelemetryService,0.0,9.75
2025-09-09 17:55:20.445060,1009,findmydevice-user-agent,0.0,6.59375
2025-09-09 17:55:20.445100,1012,csimporter,0.0,3.53125
2025-09-09 17:55:20.445139,1014,Dock,0.0,32.484375
2025-09-09 17:55:20.445178,1016,SystemUIServer,0.0,15.015625
2025-09-09 17:55:20.445218,1017,Finder,1.2,64.15625
2025-09-09 17:55:20.445278,1020,CursorUIViewService,0.0,17.046875
2025-09-09 17:55:20.445319,1021,Spotlight,0.0,103.4375
2025-09-09 17:55:20.445379,1022,QuickLookUIService,0.0,8.125
2025-09-09 17:55:20.445437,1023,com.apple.quicklook.ThumbnailsAgent,0.3,36.4375
2025-09-09 17:55:20.445494,1025,VoiceMemosSettingsWidgetExtension,0.0,7.71875
2025-09-09 17:55:20.445593,1027,AMPDeviceDiscoveryAgent,0.0,4.484375
2025-09-09 17:55:20.445650,1033,PlugInLibraryService,0.0,1.4375
2025-09-09 17:55:20.445708,1037,com.apple.CloudDocs.iCloudDriveFileProvider,0.3,15.796875
2025-09-09 17:55:20.445765,1042,SafariLaunchAgent,0.0,3.625
2025-09-09 17:55:20.445823,1043,AuthenticationServicesAgent,0.0,11.71875
2025-09-09 17:55:20.445878,1045,contentlinkingd,0.0,7.046875
2025-09-09 17:55:20.445916,1047,analyticsagent,0.0,3.984375
2025-09-09 17:55:20.445973,1050,com.apple.dock.extra,0.0,17.09375
2025-09-09 17:55:20.446028,1053,CallHistoryPluginHelper,0.0,10.234375
2025-09-09 17:55:20.446082,1057,WallpaperImageExtension,0.0,6.703125
2025-09-09 17:55:20.446121,1062,PodcastsWidget,0.0,8.359375
2025-09-09 17:55:20.446244,1064,diagnostics_agent,0.0,9.609375
2025-09-09 17:55:20.446300,1066,com.apple.Notes.IntentsExtension,0.0,4.1875
2025-09-09 17:55:20.446356,1069,SafariWidgetExtension,0.0,3.671875
2025-09-09 17:55:20.446395,1070,HomeWidget,0.0,13.0
2025-09-09 17:55:20.446508,1071,ShortcutsWidgetExtension,0.0,4.234375
2025-09-09 17:55:20.446681,1074,storekitagent,0.0,10.3125
2025-09-09 17:55:20.446722,1096,heard,0.0,17.046875
2025-09-09 17:55:20.446760,1099,imklaunchagent,0.0,3.671875
2025-09-09 17:55:20.446799,1101,Siri,0.0,12.625
2025-09-09 17:55:20.446838,1102,icdd,0.0,3.09375
2025-09-09 17:55:20.446877,1103,askpermissiond,0.0,5.46875
2025-09-09 17:55:20.446916,1105,AirPlayUIAgent,0.0,8.484375
